station_id,station_name,street,city,state,zip,country,latitude,longitude,network,network_url,access_code,access_hours,facility_type,level1_count,level2_count,dc_fast_count,connector_types,open_date,updated_at
38304,City of Greenville - Spring Street Garage,316 S Spring St,Greenville,SC,29601,US,34.849889,-82.397797,Non-Networked,,public,24 hours daily,PAY_GARAGE,0,2,0,['J1772'],2011-03-15,2025-02-12T00:16:32Z
38305,City of Greenville - Church Street Garage,320 N Church St,Greenville,SC,29601,US,34.852754,-82.393113,Non-Networked,,public,24 hours daily; pay lot,PAY_GARAGE,0,2,0,['J1772'],2011-03-15,2025-02-12T00:16:32Z
38306,City of Columbia - Park Street Garage,1007 Park St,Columbia,SC,29201,US,33.997786,-81.036161,Non-Networked,,public,Garage business hours; pay lot,PAY_GARAGE,0,2,0,['J1772'],2011-03-15,2026-02-02T23:16:24Z
38307,City of Greenville - Commons Garage,60 Beattie Pl,Greenville,SC,29601,US,34.852789,-82.396195,Non-Networked,,public,24 hours daily; pay lot,PAY_GARAGE,0,2,0,['J1772'],2011-03-15,2025-02-12T00:16:32Z
38308,Liberty Square Garage,65 Beattie Pl,Greenville,SC,29601,US,34.85335,-82.394826,Non-Networked,,public,24 hours daily; pay lot,PAY_GARAGE,0,2,0,['J1772'],2011-03-15,2025-02-12T00:16:32Z
38309,City of Greenville - Richardson Garage,66 Richardson St,Greenville,SC,29601,US,34.852437,-82.399901,Non-Networked,,public,24 hours daily; pay lot,PAY_GARAGE,0,2,1,"['CHADEMO', 'J1772', 'J1772COMBO']",2011-03-15,2025-02-12T00:16:32Z
38312,Timken Sports Complex,725 Rice Ave,Union,SC,29379,US,34.716556,-81.648482,Non-Networked,,public,24 hours daily,REC_SPORTS_FACILITY,0,2,0,['J1772'],2011-03-15,2026-02-02T23:16:24Z
38313,Lockhart Power,420 River St,Lockhart,SC,29364,US,34.77993955183312,-81.4573590734024,Non-Networked,,public,24 hours daily,UTILITY,0,6,0,['J1772'],2011-03-15,2025-12-04T14:53:37Z
38379,Toyota of Santa Monica,801 Santa Monica Blvd,Santa Monica,CA,90401,US,34.019875,-118.49151,Non-Networked,,public,Dealership business hours; priority for customer use,CAR_DEALER,0,3,0,['J1772'],2010-11-15,2024-12-13T14:49:36Z
38521,City of Santa Monica - Civic Parking Garage,333 Civic Center Dr,Santa Monica,CA,90401,US,34.010528,-118.4898,Non-Networked,,public,24 hours daily,MUNI_GOV,0,12,2,"['CHADEMO', 'J1772']",2010-11-15,2026-05-18T13:18:07Z
38522,Denver International Airport - Canopy Airport Parking,8100 Tower Rd,Commerce City,CO,80022,US,39.843886,-104.771138,Non-Networked,,public,24 hours daily; pay lot,PARKING_LOT,18,9,1,"['CHADEMO', 'J1772', 'NEMA515']",2010-10-19,2024-01-31T22:07:01Z
38525,Charles Hotel - Harvard Square,1 Bennett St,Cambridge,MA,2138,US,42.372442,-71.122882,Non-Networked,,public,24 hours daily; pay lot; Drivers must bring their own J1772 cordset for Level 1 charging,HOTEL,1,4,0,"['J1772', 'NEMA515']",2010-09-13,2023-11-16T19:26:22Z
38778,Peaches Bed & Breakfast,29 Gay Ave SE,Grand Rapids,MI,49503,US,42.962078,-85.659019,Non-Networked,,public,24 hours daily; for guest use only,B_AND_B,0,1,0,['J1772'],2011-04-15,2026-02-02T23:16:24Z
38855,City Hall Annex - Town of Normal,100 E Phoenix Ave,Normal,IL,61761,US,40.507796,-88.982897,Non-Networked,,public,24 hours daily,MUNI_GOV,0,2,0,['J1772'],2011-04-15,2025-02-12T00:16:32Z
38856,College Avenue Parking Deck,101 W Mulberry St,Normal,IL,61761,US,40.511172,-88.984985,Non-Networked,,public,24 hours daily; parking fee,PARKING_GARAGE,0,3,0,['J1772'],2011-04-15,2025-02-12T00:16:32Z
38959,CITY OF REDMOND CITY HALL DUAL,15670 NE 85th St,Redmond,WA,98052,US,47.679224,-122.12995,ChargePoint Network,https://www.chargepoint.com,public,24 hours daily,,0,2,0,['J1772'],2011-03-15,2026-05-22T01:17:50Z
38966,CITY OF REDMOND MOC #1 PUBLIC,18080 NE 76th St,Redmond,WA,98052,US,47.672359,-122.099034,ChargePoint Network,https://www.chargepoint.com,public,24 hours daily,,0,2,0,['J1772'],2011-03-15,2026-05-22T01:17:50Z
38976,WILLOWS LODGE WILLOWS #2,14580 NE 145th St,Woodinville,WA,98072,US,47.734211,-122.147041,ChargePoint Network,https://www.chargepoint.com,public,24 hours daily,,0,2,0,['J1772'],2011-03-15,2026-05-22T01:41:27Z
38978,MGE PINNACLE HEALTH,5973 Executive Dr,Fitchburg,WI,53719,US,43.011411,-89.459112,ChargePoint Network,https://www.chargepoint.com,public,24 hours daily,,0,1,0,['J1772'],2011-03-15,2026-05-22T01:40:34Z
39006,MGE WILLY ST W,6825 University Ave,Middleton,WI,53562,US,43.096636,-89.500008,ChargePoint Network,https://www.chargepoint.com,public,24 hours daily,,0,1,0,['J1772'],2011-03-15,2026-05-22T01:36:38Z
39016,City of Raleigh - Municipal Building,285 W Hargett St,Raleigh,NC,27601,US,35.778416,-78.64347,Non-Networked,,public,24 hours daily; metered parking,STREET_PARKING,0,2,0,['J1772'],2010-10-15,2025-08-19T19:53:13Z
39017,City of Raleigh - Downtown,215 W Cabarrus St,Raleigh,NC,27601,US,35.77435,-78.642287,Non-Networked,,public,24 hours daily,STREET_PARKING,0,1,0,['J1772'],2011-02-15,2025-08-19T19:53:13Z
39314,Super 8 - Ukiah,693 S Orchard Ave,Ukiah,CA,95482,US,39.1458,-123.198497,Non-Networked,,public,24 hours daily; guest use only,HOTEL,0,1,0,['J1772'],2011-05-15,2026-02-02T23:16:24Z
39514,Hotel Floyd,120 Wilson St,Floyd,VA,24091,US,36.910575,-80.31736,Non-Networked,,public,8am-10pm daily; guest use only,HOTEL,0,1,0,['J1772'],2011-06-01,2025-02-12T00:16:32Z
39714,Grubbs Nissan,310d Airport Fwy,Bedford,TX,76022,US,32.839448,-97.160732,Non-Networked,,public,Dealership business hours,CAR_DEALER,0,1,2,"['CHADEMO', 'J1772', 'J1772COMBO']",2011-03-15,2026-02-02T23:16:24Z
39720,Casa Nissan,5855 Montana Ave,El Paso,TX,79925,US,31.784468,-106.41682,Non-Networked,,public,24 hours daily,CAR_DEALER,0,2,0,['J1772'],2012-06-05,2026-02-02T23:16:24Z
39721,Viva Nissan,1310 N Zaragoza Rd,El Paso,TX,79936,US,31.724024,-106.302211,Non-Networked,,public,Dealership business hours,CAR_DEALER,0,1,0,['J1772'],2011-03-15,2025-02-12T00:16:32Z
39723,Nissan - Fort Worth,3451 W Loop 820 S,Fort Worth,TX,76116,US,32.721016905,-97.478446102,Non-Networked,,public,Dealership business hours,CAR_DEALER,0,1,1,"['CHADEMO', 'J1772', 'J1772COMBO']",2015-07-14,2026-02-02T23:16:24Z
39726,Baker Nissan North,19630 Northwest Fwy,Houston,TX,77065,US,29.913542,-95.612404,Non-Networked,,public,Dealership business hours,CAR_DEALER,0,3,1,"['CHADEMO', 'J1772', 'J1772COMBO']",2016-06-10,2026-02-02T23:16:24Z
39727,Central Houston Nissan,2901 S Loop W,Houston,TX,77054,US,29.67646,-95.42258,Non-Networked,,public,Dealership business hours,CAR_DEALER,0,1,4,"['CHADEMO', 'J1772', 'J1772COMBO']",2011-03-15,2025-02-12T00:16:32Z
39728,McDavid Nissan,11911 Gulf Fwy,Houston,TX,77034,US,29.625565,-95.22531,Non-Networked,,public,Dealership business hours,CAR_DEALER,0,1,1,"['CHADEMO', 'J1772']",2011-03-15,2025-02-12T00:16:32Z
39729,Mossy Nissan,12150 Katy Fwy,Houston,TX,77079,US,29.78628,-95.6005,Non-Networked,,public,Dealership business hours,CAR_DEALER,0,1,1,"['CHADEMO', 'J1772']",2011-03-15,2025-02-12T00:16:32Z
39733,Katy Nissan,25550 Kingsland Blvd,Katy,TX,77494,US,29.775401,-95.817065,Non-Networked,,public,Dealership business hours,CAR_DEALER,0,1,0,['J1772'],2011-03-15,2026-02-02T23:16:24Z
39740,McGavock Nissan,6312 Milwaukee Ave,Lubbock,TX,79424,US,33.534592,-101.958504,Non-Networked,,public,Dealership business hours,CAR_DEALER,0,1,0,['J1772'],2012-06-05,2026-02-02T23:16:24Z
39742,Trophy Nissan,5031 N Galloway Ave,Mesquite,TX,75150,US,32.829506,-96.629552,Non-Networked,,public,24 hours daily,CAR_DEALER,0,2,1,"['CHADEMO', 'J1772', 'J1772COMBO']",2019-05-12,2026-02-02T23:16:24Z
39745,Twin City Nissan,10549 Highway 69,Port Arthur,TX,77640,US,29.953433,-94.007097,Non-Networked,,public,Dealership business hours,CAR_DEALER,0,1,0,['J1772'],2011-03-15,2026-02-02T23:16:24Z
39750,Ancira Nissan,10835 IH-10 W,San Antonio,TX,78230,US,29.543147,-98.57544,Non-Networked,,public,Dealership business hours,CAR_DEALER,0,1,0,['J1772'],2011-03-15,2025-02-12T00:16:32Z
39751,Gunn Nissan,750 NE Loop 410,San Antonio,TX,78209,US,29.517253,-98.467365,Non-Networked,,public,Dealership business hours,CAR_DEALER,0,1,0,['J1772'],2011-03-15,2025-02-12T00:16:32Z
39752,Ingram Park Nissan,6990 NW Loop 410,San Antonio,TX,78238,US,29.457047,-98.625324,Non-Networked,,public,Dealership business hours,CAR_DEALER,0,1,0,['J1772'],2011-03-15,2025-02-12T00:16:32Z
39754,Nissan - San Marcos,2980 S IH-35,San Marcos,TX,78666,US,29.841733,-97.971466,Non-Networked,,public,Dealership business hours,CAR_DEALER,0,1,0,['J1772'],2012-06-05,2026-02-02T23:16:24Z
39756,Sterling McCall Nissan,12230 Southwest Fwy,Stafford,TX,77477,US,29.64607,-95.57668,Non-Networked,,public,Dealership business hours,CAR_DEALER,0,1,1,"['CHADEMO', 'J1772', 'J1772COMBO']",2011-03-15,2025-02-12T00:16:32Z
39761,Southwest Nissan,3050 Fort Worth Hwy,Weatherford,TX,76087,US,32.7561,-97.705239,Non-Networked,,public,Dealership business hours,CAR_DEALER,0,1,0,['J1772'],2011-03-15,2025-02-12T00:16:32Z
39762,Nissan - Wichita Falls,4000 Kell Blvd,Wichita Falls,TX,76309,US,33.880443,-98.545754,Non-Networked,,public,24 hours daily,CAR_DEALER,0,3,0,['J1772'],2012-06-05,2026-02-02T23:16:24Z
39763,Passport Nissan - Alexandria,150 S Pickett St,Alexandria,VA,22304,US,38.80967,-77.12219,Non-Networked,,public,Dealership business hours,CAR_DEALER,0,3,1,"['CHADEMO', 'J1772', 'J1772COMBO']",2011-03-15,2025-02-12T00:16:32Z
39764,Priority Nissan - Chantilly,14840 Stonecroft Center Ct,Chantilly,VA,20151,US,38.899803,-77.460327,Non-Networked,,public,Dealership business hours,CAR_DEALER,0,2,1,"['CHADEMO', 'J1772']",2011-03-15,2026-02-02T23:16:24Z
39766,Brown's Fairfax Nissan,11010 Fairfax Blvd,Fairfax,VA,22030,US,38.85366,-77.32474,Non-Networked,,public,Dealership business hours,CAR_DEALER,0,1,1,"['CHADEMO', 'J1772', 'J1772COMBO']",2011-03-15,2025-02-12T00:16:32Z
39770,Shell - YESS! Convenience 4U,328 Rives Rd,Petersburg,VA,23805,US,37.175139,-77.352948,Non-Networked,,public,24 hours daily; Drivers must bring their own J1772 cordset for Level 1 charging,GAS_STATION,4,0,0,['NEMA520'],2011-04-15,2026-02-02T23:16:24Z
39772,First Team Nissan,6520 Peters Creek Rd,Roanoke,VA,24019,US,37.34568,-79.962121,Non-Networked,,public,Dealership business hours,CAR_DEALER,0,1,1,"['CHADEMO', 'J1772']",2011-03-15,2026-02-02T23:16:24Z
39773,Brown's Dulles Nissan,45155 Towlern Pl,Sterling,VA,20166,US,39.010683,-77.438602,Non-Networked,,public,Dealership business hours,CAR_DEALER,0,1,1,"['CHADEMO', 'J1772', 'J1772COMBO']",2011-03-15,2026-02-02T23:16:24Z
39775,Tri-State Nissan,1230 Millwood Pike,Winchester,VA,22602,US,39.156528,-78.147362,Non-Networked,,public,Dealership business hours; contact 540-667-6800 for more information,CAR_DEALER,0,3,1,"['CHADEMO', 'J1772', 'J1772COMBO']",2011-03-15,2026-02-02T23:16:24Z
39780,Burien Nissan,16042 1st Ave S,Burien,WA,98148,US,47.458152,-122.333513,Non-Networked,,public,Dealership business hours,CAR_DEALER,0,2,1,"['CHADEMO', 'J1772']",2011-03-15,2026-02-02T23:16:24Z
39786,Olympia Nissan,2220 Carriage Dr SW,Olympia,WA,98502,US,47.030919,-122.930155,Non-Networked,,public,Dealership business hours,CAR_DEALER,0,1,1,"['CHADEMO', 'J1772', 'J1772COMBO']",2011-03-15,2026-02-02T23:16:24Z
39797,Tacoma Nissan,4030 S Tacoma Way,Tacoma,WA,98409,US,47.21973,-122.485672,Non-Networked,,public,Dealership business hours,CAR_DEALER,0,1,1,"['CHADEMO', 'J1772', 'J1772COMBO']",2011-03-15,2026-02-02T23:16:24Z
39802,Mountain View Nissan,2100 S Market St,Chattanooga,TN,37408,US,35.030251,-85.308376,Non-Networked,,public,Dealership business hours,CAR_DEALER,0,1,1,"['CHADEMO', 'J1772']",2011-03-15,2025-02-12T00:16:32Z
39805,Cookeville Nissan,501 Neal St,Cookeville,TN,38501,US,36.137159973,-85.496172715,Non-Networked,,public,Dealership business hours,CAR_DEALER,0,1,0,['J1772'],2011-03-15,2026-02-02T23:16:24Z
39815,Nissan of Rivergate,1550 Gallatin Pike N,Madison,TN,37115,US,36.29057,-86.70486,Non-Networked,,public,Dealership business hours,CAR_DEALER,0,1,1,"['CHADEMO', 'J1772', 'J1772COMBO']",2019-05-01,2025-02-12T00:16:32Z
39816,Roberts Nissan,2747 Hillsboro Hwy,Manchester,TN,37355,US,35.454702,-86.041805,Non-Networked,,public,Dealership business hours,CAR_DEALER,0,1,0,['J1772'],2019-05-01,2025-02-12T00:16:32Z
39817,Weakley County Motors,841 N Lindell St,Martin,TN,38237,US,36.369277,-88.849653,Non-Networked,,public,Dealership business hours,CAR_DEALER,0,1,0,['J1772'],2011-03-15,2025-02-12T00:16:32Z
39819,Jim Keras Nissan,2080 Covington Pike,Memphis,TN,38128,US,35.181031,-89.895533,Non-Networked,,public,Dealership business hours,CAR_DEALER,0,1,1,"['CHADEMO', 'J1772', 'J1772COMBO']",2019-05-01,2025-02-12T00:16:32Z
39822,Action Nissan,307 Thompson Ln,Nashville,TN,37211,US,36.11033,-86.74373,Non-Networked,,public,Dealership business hours,CAR_DEALER,0,2,1,"['CHADEMO', 'J1772', 'J1772COMBO']",2011-03-15,2025-02-12T00:16:32Z
39830,Kiefer Nissan,900 NW 4th St,Corvallis,OR,97330,US,44.57252,-123.25846,Non-Networked,,public,Dealership business hours,CAR_DEALER,0,1,0,['J1772'],2011-11-10,2026-02-02T23:16:24Z
39837,Lithia Nissan,4560 Grumman Dr,Medford,OR,97504,US,42.379969,-122.858192,Non-Networked,,public,Dealership business hours,CAR_DEALER,0,1,0,['J1772'],2011-03-15,2025-02-12T00:16:32Z
39838,Rustom Nissan - Portland,1212 NE 122nd Ave,Portland,OR,97230,US,45.53199,-122.53719,Non-Networked,,public,Dealership business hours,CAR_DEALER,0,3,0,['J1772'],2012-06-05,2026-02-02T23:16:24Z
39842,Dick Smith Nissan,3670 Fernandina Rd,Columbia,SC,29210,US,34.05518,-81.12812,Non-Networked,,public,Dealership business hours,CAR_DEALER,0,2,1,"['CHADEMO', 'J1772']",2011-03-15,2025-02-12T00:16:32Z
39844,Dick Smith Nissan,5536 Sunset Blvd,Lexington,SC,29072,US,33.99785,-81.22228,Non-Networked,,public,Dealership business hours,CAR_DEALER,0,1,1,"['CHADEMO', 'J1772']",2011-03-15,2025-02-12T00:16:32Z
39847,Dutch Miller Nissan,235 Century Blvd,Bristol,TN,37620,US,36.54287,-82.23651,Non-Networked,,public,Dealership business hours,CAR_DEALER,0,1,0,['J1772'],2011-03-15,2025-02-12T00:16:32Z
39849,Benton Nissan - Hoover,1640 Montgomery Hwy,Birmingham,AL,35216,US,33.39493,-86.80726,Non-Networked,,public,Dealership business hours,CAR_DEALER,0,1,1,"['CHADEMO', 'J1772']",2011-03-15,2025-02-12T00:16:32Z
39851,Lynn Layton Nissan,2402 Highway 31 S,Decatur,AL,35601,US,34.564129,-86.972589,Non-Networked,,public,Dealership business hours,CAR_DEALER,0,1,1,"['CHADEMO', 'J1772']",2011-03-15,2026-02-02T23:16:24Z
39852,Jack Ingram Motors,227 Eastern Bypass,Montgomery,AL,36117,US,32.376832,-86.208559,Non-Networked,,public,Dealership business hours,CAR_DEALER,0,1,1,"['CHADEMO', 'J1772']",2011-03-15,2025-02-12T00:16:32Z
39856,East Valley Nissan,6354 E Test Dr,Mesa,AZ,85206,US,33.385361,-111.695062,Non-Networked,,public,Dealership business hours,CAR_DEALER,0,1,0,['J1772'],2011-03-15,2025-02-12T00:16:32Z
39859,ABC Nissan,1300 E Camelback Rd,Phoenix,AZ,85014,US,33.50948,-112.05471,Non-Networked,,public,Dealership business hours,CAR_DEALER,0,1,1,"['CHADEMO', 'J1772', 'J1772COMBO']",2011-03-15,2025-02-12T00:16:32Z
39861,Midway Nissan,2201 W Bell Rd,Phoenix,AZ,85014,US,33.509874,-112.054155,Non-Networked,,public,24 hours daily,CAR_DEALER,0,5,2,"['CHADEMO', 'J1772', 'J1772COMBO']",2011-03-15,2026-02-02T23:16:24Z
39864,Jim Click Nissan,800 W Auto Mall Dr,Tucson,AZ,85705,US,32.289816,-110.985651,IN_CHARGE,https://inchargeus.com,public,Dealership business hours,CAR_DEALER,0,0,1,"['CHADEMO', 'J1772COMBO']",2016-01-12,2026-02-02T23:16:24Z
39865,Thoroughbred Nissan,5163 E 22nd St,Tucson,AZ,85711,US,32.207374,-110.881798,Non-Networked,,public,Dealership business hours,CAR_DEALER,0,1,0,['J1772'],2011-03-15,2025-02-12T00:16:32Z
39870,Antioch Nissan,1831 Auto Center Dr,Antioch,CA,94509,US,38.007496,-121.83165,Non-Networked,,public,Dealership business hours,CAR_DEALER,0,1,1,"['CHADEMO', 'J1772', 'J1772COMBO']",2011-03-15,2026-02-02T23:16:24Z
39871,Nissan of Bakersfield,2800 Pacheco Rd,Bakersfield,CA,93313,US,35.310665,-119.035408,Non-Networked,,public,Dealership business hours,CAR_DEALER,0,3,1,"['CHADEMO', 'J1772', 'J1772COMBO']",2011-03-15,2026-02-02T23:16:24Z
39872,Buena Park Nissan,6501 Auto Center Dr,Buena Park,CA,90621,US,33.865269,-117.99485,Non-Networked,,public,Dealership business hours,CAR_DEALER,0,3,1,"['CHADEMO', 'J1772', 'J1772COMBO']",2011-03-15,2026-02-02T23:16:24Z
39873,Carson Nissan,1505 E 223rd St,Carson,CA,90745,US,33.824843,-118.245632,Non-Networked,,public,Dealership business hours,CAR_DEALER,0,3,1,"['CHADEMO', 'J1772', 'J1772COMBO']",2021-06-29,2026-02-02T23:16:24Z
39876,Chico Nissan,575 Manzanita Ave,Chico,CA,95926,US,39.756973,-121.843684,IN_CHARGE,https://inchargeus.com,public,Dealership business hours,CAR_DEALER,0,0,1,"['CHADEMO', 'J1772COMBO']",2021-10-26,2026-02-02T23:16:24Z
39877,Puente Hills Nissan,17320 E Gale Ave,City of Industry,CA,91748,US,33.998192,-117.928146,Non-Networked,,public,Dealership business hours,CAR_DEALER,0,2,1,"['CHADEMO', 'J1772', 'J1772COMBO']",2011-03-15,2026-02-02T23:16:24Z
39881,Larry H Miller Nissan,2575 Wardlow Rd,Corona,CA,92882,US,33.882561,-117.615799,Non-Networked,,public,Dealership business hours,CAR_DEALER,0,2,1,"['CHADEMO', 'J1772']",2011-03-15,2026-02-02T23:16:24Z
39882,Orange Coast Nissan,2850 Harbor Blvd,Costa Mesa,CA,92626,US,33.675029755,-117.918548584,Non-Networked,,public,Dealership business hours,CAR_DEALER,0,2,1,"['CHADEMO', 'J1772', 'J1772COMBO']",2011-03-15,2026-02-02T23:16:24Z
39883,Hanlees Nissan,5009 Chiles Rd,Davis,CA,95618,US,38.552643,-121.691847,Non-Networked,,public,Dealership business hours,CAR_DEALER,0,1,1,"['CHADEMO', 'J1772']",2011-03-15,2026-02-02T23:16:24Z
39884,Downey Nissan,7321 Firestone Blvd,Downey,CA,90241,US,33.947674638,-118.151525773,Non-Networked,,public,Dealership business hours,CAR_DEALER,0,4,2,"['J1772', 'J1772COMBO']",2011-03-15,2026-02-02T23:16:24Z
39885,Nissan of Duarte,1434 Buena Vista St,Duarte,CA,91010,US,34.136548207,-117.975944644,Non-Networked,,public,Dealership business hours,CAR_DEALER,0,1,0,['J1772'],2011-03-15,2026-02-02T23:16:24Z
39886,Mossy Nissan - El Cajon,1170 W Main St,El Cajon,CA,92020,US,32.796397606,-116.975765453,Non-Networked,,public,Dealership business hours,CAR_DEALER,0,3,0,['J1772'],2012-06-05,2026-02-02T23:16:24Z
39887,Ross Nissan El Monte,3428 N Peck Rd,El Monte,CA,91731,US,34.069202,-118.025177,Non-Networked,,public,Dealership business hours,CAR_DEALER,0,1,1,"['CHADEMO', 'J1772', 'J1772COMBO']",2012-06-05,2026-02-02T23:16:24Z
39890,McCrea Nissan,601 7th St,Eureka,CA,95501,US,40.800605,-124.164421,Non-Networked,,public,Dealership business hours,CAR_DEALER,0,1,0,['J1772'],2011-03-15,2026-02-02T23:16:24Z
39896,Gardena Nissan,1670 W Redondo Beach Blvd,Gardena,CA,90247,US,33.888743547,-118.307108562,Non-Networked,,public,Dealership business hours,CAR_DEALER,0,1,0,['J1772'],2011-03-15,2026-02-02T23:16:24Z
39907,Universal City Nissan,3550 Cahuenga Blvd W,Los Angeles,CA,90068,US,34.133446,-118.356601,Non-Networked,,public,Dealership business hours,CAR_DEALER,0,2,1,"['CHADEMO', 'J1772']",2011-03-15,2025-02-12T00:16:32Z
39908,Razzari Nissan,1675 Auto Center Dr,Merced,CA,95340,US,37.305843,-120.502296,Non-Networked,,public,Dealership business hours,CAR_DEALER,0,1,0,['J1772'],2011-03-15,2026-02-02T23:16:24Z
39910,Nissan of Mission Hills,11000 Sepulveda Blvd,Mission Hills,CA,91345,US,34.269809,-118.466606,Non-Networked,,public,Dealership business hours,CAR_DEALER,0,1,0,['J1772'],2011-03-15,2025-02-12T00:16:32Z
39912,Metro Nissan of Montclair,9440 Autoplex Dr,Montclair,CA,91763,US,34.082222,-117.694903,Non-Networked,,public,Dealership business hours,CAR_DEALER,0,1,1,"['CHADEMO', 'J1772', 'J1772COMBO']",2019-11-08,2026-02-02T23:16:24Z
39913,Metro Nissan - Redlands,1665 Industrial Park Ave,Redlands,CA,92374,US,34.065513,-117.21228,Non-Networked,,public,Dealership business hours,CAR_DEALER,0,3,1,"['CHADEMO', 'J1772', 'J1772COMBO']",2011-03-15,2026-02-02T23:16:24Z
39920,North Bay Nissan,1250 Auto Center Dr,Petaluma,CA,94952,US,38.267258,-122.664894,Non-Networked,,public,Dealership business hours,CAR_DEALER,0,4,1,"['CHADEMO', 'J1772', 'J1772COMBO']",2011-03-15,2026-02-02T23:16:24Z
39922,Crown Nissan,300 E Cypress Ave,Redding,CA,96002,US,40.571797752,-122.366772406,Non-Networked,,public,Dealership business hours,CAR_DEALER,0,1,0,['J1772'],2011-03-15,2026-02-02T23:16:24Z
39925,Hanlees Hilltop Nissan,3277 Auto Plaza,Richmond,CA,94806,US,37.98521,-122.32138,Non-Networked,,public,Dealership business hours,CAR_DEALER,0,1,1,"['CHADEMO', 'J1772', 'J1772COMBO']",2011-03-15,2025-02-12T00:16:32Z
39926,Raceway Nissan,6030 Sycamore Canyon Blvd,Riverside,CA,92507,US,33.941878,-117.297603,Non-Networked,,public,Dealership business hours,CAR_DEALER,0,1,0,['J1772'],2011-03-15,2025-02-12T00:16:32Z
